572,335,145,240,178
569,338,127,223,162
557,339,134,227,169
545,339,135,233,172
532,340,136,231,173
517,327,133,231,174
511,322,132,230,173
501,314,129,226,175
501,304,128,225,172
509,293,130,223,178
517,289,126,221,177
531,288,126,217,176
542,287,126,217,176
547,295,127,218,174
540,306,131,219,176
543,317,131,225,172
556,320,132,225,170
570,316,126,221,163
574,309,126,219,166
582,300,122,215,166
589,294,123,212,164
603,294,144,235,177
615,294,136,226,169
627,290,123,214,171
633,288,122,214,172
659,284,126,213,172
677,283,129,220,179
685,284,127,218,177
703,298,132,225,180
713,304,132,226,176
710,308,134,228,176
