258,375,142,218,132
268,382,127,211,126
279,383,126,209,131
288,383,126,208,136
298,383,157,238,180
303,383,122,201,135
310,379,123,197,135
313,373,182,243,215
309,368,121,201,130
304,368,116,198,126
301,368,114,197,127
292,370,124,206,134
286,370,127,207,134
277,367,138,216,141
270,364,137,218,140
260,361,146,225,144
267,360,155,234,154
280,361,127,207,134
288,361,114,194,121
297,359,113,190,120
304,355,148,221,148
290,351,144,219,152
281,347,137,211,144
280,342,143,220,154
286,340,153,228,172
297,339,150,221,174
303,340,144,221,165
306,340,138,220,161
306,331,141,219,161
293,331,143,220,155
276,333,147,228,152
