598,434,148,228,159
564,443,149,229,166
549,445,157,235,173
536,444,149,229,163
512,428,150,229,163
504,424,148,229,162
490,419,149,229,163
492,396,144,222,160
507,387,145,220,161
526,377,133,206,151
540,374,145,218,165
562,374,140,212,161
579,377,142,215,171
599,379,131,208,154
613,402,141,216,157
601,417,140,221,152
577,423,147,223,158
533,424,148,227,161
521,409,158,233,176
544,392,140,213,157
560,395,138,216,158
555,406,148,221,165
677,390,134,212,154
717,383,141,218,162
735,382,140,214,163
780,387,142,219,165
761,405,139,218,153
702,424,151,228,158
676,411,142,221,155
750,412,143,222,157
725,403,141,220,155
