588,598,150,234,149
580,597,154,236,150
558,600,156,238,153
531,600,166,241,177
521,594,166,240,161
520,574,163,243,154
534,561,153,234,142
554,555,153,235,141
591,548,152,235,145
623,556,145,230,137
628,564,156,241,148
638,571,156,241,148
647,577,161,239,153
625,590,150,232,148
602,586,158,242,155
598,572,152,237,144
594,559,151,238,141
568,562,154,240,143
544,576,156,240,146
560,583,160,243,155
579,583,163,245,161
584,572,157,242,149
576,574,161,244,154
671,574,159,242,153
668,561,146,226,136
663,553,150,235,142
679,530,149,239,152
679,572,154,238,150
689,579,147,231,142
705,569,154,238,150
705,557,156,242,151
