587,529,180,252,215
563,534,171,246,197
548,536,155,235,176
533,538,167,247,188
516,545,156,232,176
503,556,156,234,180
486,568,159,235,186
480,578,160,233,188
474,598,158,232,191
488,626,155,226,194
513,633,154,229,198
543,627,164,237,208
562,615,164,239,206
569,586,164,243,194
536,565,165,239,190
513,575,170,246,199
517,602,161,235,198
576,556,159,236,190
600,567,160,235,193
588,608,167,240,206
636,622,154,228,191
661,595,176,250,213
648,570,163,239,201
672,560,169,245,206
695,550,151,228,184
703,544,156,234,184
721,562,159,237,189
706,583,170,246,202
686,605,161,239,200
741,590,151,227,178
759,607,158,234,187
