1206,326,142,229,151
1205,320,134,226,141
1202,319,125,214,130
1198,318,124,213,129
1200,314,120,210,123
1213,314,133,223,136
1219,316,155,248,160
1230,316,158,248,160
1235,313,155,241,150
1235,310,163,247,159
1231,310,158,244,155
1224,310,144,232,145
1218,305,146,225,134
1214,305,141,220,129
1205,304,134,221,129
1203,296,129,214,127
1199,294,127,211,126
1192,290,126,207,126
1194,286,140,222,146
1204,286,147,229,153
1208,286,149,230,154
1217,283,156,233,162
1219,282,156,236,167
1218,279,152,222,151
1208,279,154,223,156
1199,279,134,199,132
1194,281,137,210,139
1191,284,131,207,134
1188,287,128,204,132
1188,293,108,191,109
1194,302,126,198,112
