635,334,152,231,139
616,334,154,234,135
578,334,145,227,125
558,334,145,230,127
520,341,148,233,129
502,346,157,242,139
474,352,162,244,142
462,352,155,242,138
426,353,148,233,136
400,354,157,238,143
378,354,160,240,145
346,365,154,234,140
328,377,154,233,141
346,387,157,233,143
390,385,174,250,162
406,380,172,252,157
447,372,167,249,153
483,372,166,247,142
512,366,183,255,156
541,356,154,240,133
565,356,154,239,136
604,355,160,242,140
632,363,166,246,147
633,376,164,247,143
608,380,167,249,149
570,382,166,246,147
462,391,170,252,154
415,400,175,255,168
374,403,170,248,164
404,467,50,65,62
432,343,152,236,140
