630,610,170,243,187
603,616,164,239,183
582,618,166,240,179
568,630,161,232,169
567,647,161,230,165
577,670,159,223,163
602,682,159,218,160
604,698,162,215,168
606,710,164,212,170
630,710,156,206,155
649,703,152,204,155
668,697,144,198,147
701,692,137,197,133
693,676,137,199,136
656,671,141,206,145
631,679,150,211,152
615,665,156,220,159
603,649,160,229,166
638,631,153,225,162
662,631,159,227,154
704,637,159,222,152
749,649,148,214,142
759,677,147,202,144
809,672,137,191,129
852,654,147,204,131
823,616,157,220,141
796,611,160,226,154
784,636,140,207,127
750,605,177,245,181
718,604,170,240,180
768,591,170,239,176
