457,367,177,254,207
444,371,173,255,219
418,370,170,255,216
387,361,171,255,221
367,354,171,255,221
358,331,167,249,209
373,317,169,254,213
393,314,159,248,204
415,314,155,248,201
421,313,156,249,202
436,325,159,254,193
441,334,164,254,193
441,345,164,254,191
432,353,172,255,220
411,342,171,255,221
393,343,165,252,210
382,343,170,255,216
376,335,169,254,212
386,322,170,255,216
406,329,159,251,202
418,331,153,246,193
416,354,169,254,212
399,366,170,255,220
481,339,151,246,174
494,320,146,242,169
508,322,145,236,167
504,339,157,246,185
517,349,165,253,192
529,333,153,242,175
519,314,137,228,159
351,345,172,254,221
