492,466,152,224,184
480,476,151,221,167
473,494,161,222,165
469,512,170,228,178
477,526,182,236,187
492,533,185,237,189
521,536,177,231,179
539,519,166,223,171
534,501,167,224,169
514,489,163,223,164
527,464,157,225,180
542,467,139,214,157
552,473,128,199,131
553,501,165,221,168
549,533,174,227,173
574,539,167,220,148
591,521,164,219,152
580,478,144,211,132
614,465,170,218,164
623,450,157,206,151
629,464,164,211,156
632,491,166,216,155
654,510,150,207,139
678,510,160,216,141
667,483,151,210,142
637,451,160,209,153
649,441,149,198,142
678,445,153,211,152
683,470,147,215,144
696,501,157,219,144
721,517,166,230,154
