597,564,159,237,151
611,565,151,228,146
616,568,137,214,136
625,579,151,226,151
631,586,148,228,148
632,606,158,230,164
631,618,154,229,162
625,632,158,230,167
616,637,159,234,169
599,649,144,215,155
586,654,144,214,154
572,656,145,214,159
549,659,134,205,145
524,651,130,204,140
513,644,123,199,134
501,639,130,208,141
488,636,125,200,135
467,631,130,207,135
453,629,130,203,132
440,629,134,210,138
426,629,127,203,136
414,629,131,206,137
401,628,146,220,153
388,626,150,220,157
379,624,141,212,144
378,621,140,213,143
365,605,149,222,149
369,581,161,233,159
391,562,168,240,167
446,556,169,241,177
478,575,173,245,182
