839,467,191,255,228
864,471,190,255,213
884,473,193,254,221
911,475,195,254,222
937,481,163,234,130
959,488,138,204,117
982,505,149,218,138
990,534,181,247,200
999,554,174,242,211
999,573,181,243,219
989,588,169,230,204
965,603,140,200,173
949,606,157,181,162
927,607,159,214,193
908,616,192,238,230
894,620,168,218,206
890,607,155,214,192
895,584,158,219,194
888,569,173,233,207
857,569,164,227,200
834,565,148,213,181
774,570,152,212,184
750,570,143,207,176
741,550,142,211,167
748,533,154,219,189
786,512,162,233,201
798,510,165,235,203
827,514,171,241,205
831,534,169,233,201
874,528,187,251,225
884,499,168,238,184
