756,398,160,240,169
742,395,160,240,169
728,378,143,224,155
728,374,135,216,147
738,372,142,221,154
735,368,140,223,155
717,368,137,220,152
707,369,135,218,148
691,370,134,215,146
668,369,137,218,152
654,369,140,218,159
640,366,145,220,166
621,362,140,215,156
609,356,128,203,146
601,346,137,216,161
595,339,145,224,169
583,337,144,220,173
570,345,142,223,168
561,349,144,221,167
546,354,148,227,170
536,356,151,231,172
519,348,146,224,172
515,347,147,225,173
496,349,144,221,167
492,355,136,213,161
487,369,157,237,179
483,383,161,236,177
498,398,175,249,186
520,407,175,247,178
536,428,162,234,168
519,432,169,242,171
