645,192,138,228,192
634,198,138,228,191
629,202,134,224,186
620,205,135,221,183
601,206,136,223,183
594,206,134,222,183
587,193,139,227,189
584,181,157,243,214
585,173,164,250,220
593,161,164,251,219
603,152,165,255,219
615,142,161,252,193
625,138,151,242,175
643,134,136,229,140
654,130,141,224,132
676,130,134,224,138
683,129,148,235,159
698,132,126,214,136
726,141,147,237,173
735,141,143,234,171
742,154,157,245,203
756,170,164,252,212
743,176,148,236,196
736,181,148,238,195
739,192,134,225,178
737,198,137,227,176
729,200,132,218,179
716,199,131,221,185
706,198,140,230,195
694,198,135,225,190
702,174,162,252,216
