585,489,158,236,131
593,474,150,233,140
601,468,147,232,147
612,470,151,234,153
608,483,161,240,151
605,491,157,236,144
617,496,164,245,153
641,484,158,235,156
634,469,148,230,154
641,459,144,220,155
656,457,153,229,165
665,467,147,228,162
659,478,161,242,166
658,490,161,240,161
669,497,165,242,164
685,495,165,243,173
684,476,148,228,163
693,467,141,223,157
707,480,148,227,164
716,497,184,254,192
708,524,165,235,175
717,545,168,236,187
735,542,181,249,216
736,512,165,243,191
754,498,156,234,186
763,505,150,228,181
767,527,164,241,201
760,553,165,229,192
792,552,144,212,161
800,526,165,238,209
796,510,161,234,197
