718,646,170,238,182
706,651,162,231,174
683,651,163,231,169
671,647,160,230,168
657,635,168,239,172
644,627,170,238,170
639,615,166,235,157
648,601,167,236,153
659,586,179,246,169
668,576,195,255,186
677,575,199,255,194
690,576,193,254,186
696,586,148,216,129
706,602,153,221,136
727,618,151,220,137
732,624,156,225,144
757,627,157,226,145
769,627,156,225,145
838,627,158,224,152
854,613,180,243,186
859,605,180,244,182
859,597,186,248,183
851,586,179,246,169
815,572,171,240,159
792,566,172,241,160
763,566,183,249,188
751,567,188,253,195
746,585,173,241,181
773,594,169,236,165
797,597,161,232,154
790,609,160,230,150
